product_name,product_price,Rate,Summary,Review,Sentiment
"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,4,pretty good,just good i buy for gaming use mostly for pubg bt little bit delay in sound and i will say wired headphones are the best for perfect audio quality its good if you just want listen songs not for pubg,positive
"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,5,perfect product!,it is a very good looking product and you can feel that the plastic and the built look very premium but i dont feel there is any extra bass in that the sound quality is ok but nothing impressive but the money what you are paying you are getting a excellent product,positive
"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,4,worth the money,it is used as two in one purpose like use it as bluetooth head set and also as a wired headset the base and sound clarity is awesome best for music and movie lovers,positive
"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,5,must buy!,such a wonderful product amazing basssssss and clarity worth of 17k really superb battery backup is so good still i saw 5 movies and heard 100 plus songs battery still 90 i didnt charge since buy the product,positive
"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,5,super!,for those who are bass lovers please ensure your mobile specifications once for some smart phones the bass in these headphones are not up to the mark so you can always apply the changes in audio settings and increase the bass quality as of for me its just awesome the battery life is way beyond expectation its been 4 days since i purchased it literally awesome go for it the bass quality is damn good,positive
"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,5,worth every penny,absolutely awsome product when the design was awsome and sound quality such a nice i like this headphone at low price,positive
"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,5,highly recommended,the headphone have awesome built quality with vision even on the top it has good battery life and fell premium and i also like the colour combination of black and green which boat have introduced,positive
"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,5,great product,uff i never use a headphone like this its really awesome sound quality and bass is awesome and design is perfect really like it thank u boatflipkart,positive
"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,5,mind-blowing purchase,best battery power and it is help me in traveling purpose for long term battery thank you flipkart for my best product,positive
"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,5,terrific,good and awesome quality product nice bass sound and good battery backup,positive
"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,5,great product,good sound quality bass is also good not better than jblbetter is also good long for one day,positive
"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,4,nice product,sound quality is greatbass does 90 job as expectedbuild is solidsome time feels tough on ears as the speaker movement is fixconnectivity with device is easy and strong while movement up to 10 meterlong battery backup is plus point,positive
"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,4,pretty good,best headphone under 1500pros1 good battery backup2 fast charging3 sound clarity is very good4 decent base5 use continue for a long timecons 1 big in use2 unfoldableu can buy this headphone without any doubt it worths every penny,positive
"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,5,excellent,ordered the headphone got it after 5days excellent sound quality for songs also best for pubg u can hear the footsteps clearly also u can judge from left right side stereo is pretty good best under 1500,positive
"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,4,good choice,i purchase this on 28 july and after 2 weeks i see the result that its a very nice headphone its good to listen music but i recommend not to go with this if u r pubg lover as it is not as loud as i expected,positive
"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,5,brilliant,best ever in my life this made a clear bass sound light weight quality overall excellent best boat 510 really iam impressed and i loved with it while playing pubg i can easily able to notify the enemy with the sound at the gaming experience it is wonderful i love boat rockerz 510,positive
"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,5,excellent,dont read others reviews and just buy this piece if beautythey are very durable and the sound quality is good tooi am writing this review after a usage of 6 months and they are still very intact and the sound quality is same from day 1 i might have dropped them like 1012 times and there arent any scratches or damage,positive
"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,5,terrific purchase,boats adding beats to my heart i am using it since 6 months everything is good and battery backup is awesome even i want to give an extra star for battery capacity and music masking of outer noise 55 and you can hear each string of music instruments absolutely recommended of music lover,positive
"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,5,worth every penny,nothing more to say about this product i am 100 satisfied using this productat this price range this headphone is top and giving good experience in audiowe can adjust the volume and experience the bass level i suggest this headset everyone who loves bass but be patience and wait for good offersbut one thing the battery backup is very very superb i think i got more than 12 hours in my daily 23 hours usagethanks to flipkart,positive
"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,4,pretty good,i must recommendedconnect8vitt is also fine price always varry this is best headphone i got same day deliver y then i used 7 to 8 days with out charging blueetooth headphone performance very good very nice product,positive
"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,5,terrific purchase,if you want good bass and better sound clarity so i suggest go for it friends its best,positive
"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,4,good quality product,bass is nice up to the mark and too sound quality also but using it for a long time ears are getting sweat apart from that all good worth for money,positive
"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,3,fair,everything is goodbass music clearty headphones quality but i just feel left side ear sound is lower than right oneis that my headphone problem or thats how its should be im not sure about thatbut still im using it very good head phone just go for it dont think moreand i got it for 1399 in independence day scale so just wait for good offer time dont get it for 2k,positive
"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,5,excellent,good headphones bought two for my friend and me go for it good bass and best for music lover,positive
"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,5,classy product,good headphones received on time and good packing best for music and bass lover,positive
"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,5,worth every penny,amazing sound powerful bass excellent battery and awesome design,positive
"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,5,mind-blowing purchase,its an amazing product great and deep bass i insist you to do a extreme bass test from youtube it will really helpgreat looks it will take some time to get used to it but still it is comfortable the best products at this range,positive
"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,5,excellent,there is wonderful experience for me coz best headphones in budget price very good bass battery backup built quality also good bt the colour with black composition is not so good infact best for all kind of music lover,positive
"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,5,just wow!,bro after using since 2 month i am totally satisfied by this productwhat a great baas in this headphone its very good in this range and battery backup amazing up to 15daysi always play pubj game for 3 hour and sound is quite amazingbro go ahead its true reviewits best than jbl headphones 2200 bro for great bass and battery backup go for same so have to purchase this,positive
"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,5,perfect product!,this is one of the best headphone looking just amazing its bass sound quality is too much good this is the best noice cancelling headphoneif you ask me about its ratingi say 20 out of 10yes see right me also right write,positive
"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,5,terrific purchase,the battry backup is ultimate its more than 10 hours and that too when you listen loud the bass is fantastic youll love to hear 8d songs in the headphone the build is good but could be a bit better i believe,positive
"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,4,worth the money,pros1 exceptional sound quality2 value for money cant get anything better at this price point 15993 instant bt connectivity4 it can act as wired headset too they come up with wire of 35 mm jack on both ends5 great build quality6 outstanding battery it just out passed my expectations by a great distancecons1 kinda heavy difficult to use it for longer period of time2 music is heard outside the ear plugs at high volumes actually this stopped me from giving 5 stars,positive
"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,5,perfect product!,stylish looks superb sound quality good bass long battery backup crystal clear voice while talking comfortable to wear good bluetooth range overall a fantastic purchase a must by for music lovers above all before time delivery by flipkart,positive
"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,5,terrific purchase,to begin it is very nice i was going to purchase samsung level u then my friend suggested me this one so i ordered and i was bit doubtfull about the performence but i used it it was so satisfying if one have budget about 1500 then definatly go for this product some times if will show you 1999 but wait for the price if you want to same some cash i wait for 1 week and i got it only fot 1499 overall nice product specially for bass lovers,positive
"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,5,classy product,good product with amazing bass i bought it in an offer with price 1399 worth it really good 1 but u cant use this product at home as u wouldnt be able to hear any other sound fir to ek hi awaj aani h last mein bs ki es peo nu rkh deya kr kde lolz,positive
"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,5,super!,best headphone in market at affordable price just try it once it is best for gaming purposeits bass is to good,positive
"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,5,terrific purchase,superb in this range wired sound quality is way better than the bluetooth obviously bass quality is ttemendously well the battery back is like hulk it gave me near about 12hours in full volume of my mobile and this head set aux cable build quality very poor boat should work on that buletooth sound quality should be better in built mic is nice,positive
"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,4,pretty good,all sounds great but its not that much comfortable its sweating after some time of use so its not that much comfortable need to improve on that part make ear fir design with comfort,positive
"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,4,pretty good,nice product in this range sound quality is goodit is cristal clear sound but bass is not good as i expect battery backup is super and looking is daam awesome,positive
"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,4,good choice,it is a very good quality bluetooth headset with great battery backup sound quality is best noise cancellation not good buti am little disappointed with bluetooth mic while i make call i e it probably gives low sound to other end when i make a call,positive
"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,4,pretty good,audio quality is good at this price tag design is also good but not comfortable for travellers should have been foldable pitch and clarity is also good only drawback is if you hear anything above half or near to full or full volumes then people around you can hear it clearly,positive
"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,4,wonderful,this one is quite average in terms of sound quality but meet the expectations in the bass sector also battery backup is impressive it has a decent design and also the quality of cup pads is more than average its very comfortable and can be used for a long time there is no noticeable audio lag cons just one issue that there is an audio imbalance the sound has a right shift that sometimes is annoying,positive
"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,5,simply awesome,i have tried other company like iball n all i did got this one and found it really worth its good for calling its has bluetooth plus auxiliary cable which make it worth its connect well with my laptop n mobile i recommend to everyone in given budgetonly drawback is that i wish it could be foldable so that it can fit in my bag,positive
"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,5,great product,i used it for more than 7 months every thing is great with a single disadvantage not easy to carryso for travelling purposes this is not a good choice if you want to use it for 2 to 3 hrs daily this is the best headphone it any headphone is not for a long use although it has good battery life this headphone is best in this range but for travelers i will not suggest this one youtravelers may go with if you want headphone only rockerz 400450 or 600 otherwise earphones are alwa,positive
"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,4,good choice,audio quality 45design built quality 45bass 45connectivity 45battery 55noise cancellation 55over all good i loved it and battery backup was really good,positive
"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,5,must buy!,my first bluetooth headphone smiple awesome god good design sound quality and bass super battery capacity no words its been 2weeks since i put charge and battery percentage is 50 awesome capacity value for money recommended buy,positive
"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,5,terrific,headphone sound is nice but flipkart smartbuy headphones are best in my opinion so go for it the size of headphone is to big so it not look nice,positive
"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,5,wonderful,better than the bestone of the most unique must buy bluetooth headphone i have ever come across bass quality is superband to be honest better than the best at this price grab it without any hesitationi promised you wont regret thanks flipkart for your fast delivery,positive
"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,5,fabulous!,best connectivity best bass with balanced hd audio not too loud material seems low durable and sensitive but strong enough design gets killer look so just go for it with decent battery backup 1day use,positive
"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,5,best in the market!,overall i got this in good condition but the sound deliver from my poweramp sound music app better and after the functional to tune up to boost bass going awesomebackup up to mark 10 hours and moreup to movie time i wear this with out any irritation irritatingbutton up to mark to fast forward n next as your setting to deal withthnx to flipkartand also to his courier partner ekart delivery so fast build design 4750look flagship for gaming and watching movie from,positive
"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,5,great product,after one month of use 1excellent voice quality 2bass is super 3high pitch music is also very clear 4battery backup is more than 15 hrs5 very less sweating compare to other brands6 ergonomic design7 bluetooth range is more than 10 mtrsappx 14 mts8 led indicators for better known status9 all controls are in built with mic for voice call10 battery status is also shown in percentage on mobile11 can be charged with any mobile charger im charging with redmi note,positive
"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,5,awesome,best headphone for gaming and listening bass songs battery is so good that spontaneous use for a week will be more than enough,positive
"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,5,just wow!,this is one of the finest headphones available the noice cancellation is out of the world its like you are sitting alone in a theatre and its just awesome just go for it dont think twice reviewing this after a month usage later peace,positive
"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,3,does the job,its superb in voice an design but cant keep it on ears for more then 30 mints as sweat happensan microphone cant capture the voice clearly on phone calls other features good,positive
"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,5,must buy!,awesome product super sytlish sound quality is super with extra bass guys must buy it thank you flipkart,positive
"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,5,must buy,awesome product i m really have with great quality at 1250 rs drawback is you cont fold like other headphoneslook is excellent,positive
"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,5,fabulous!,i got it for 1349 on big shopping daysi could say that best headphones in this price rangebass is superb and the clarity is also good battery backup is jst insane upto 14hrs of music play back on a single full chargeno problems for longer useits much more comfortable than boat rockerz 400 design is good build quality is okyou could get more bass through the bluetooth or wireless mode but the bass decreases when you listen through the 35mm aux cable but the vocals and quality,positive
"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,5,awesome,awesome headphone with great sound quality and marvellous bassbattery backup is nice build quality is nicewriting this review after 4 months of regular usage and still its working the same as it was beforewithout thinking for a minute go for such an awesome headphones,positive
"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,5,worth every penny,very good product very crystal clear sound and bass perfect and battery backup is very superb,positive
"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,5,classy product,if you are looking for something comfortable and with quality in a cheaper price range go for itits the best in its range,positive
"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,4,value-for-money,great headphonesreally comfortable sound quality is one of the best in this price i got this at 1599 and it was a stealthe bass is pleasingbut not as heavy as rockerz 400but considering the qualityyou will love to hear edm tracksbut a bass booster app wil take your experience to another level,positive
"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,4,worth buying,bought this for 1599it has amazing bass and battery life the cushion is smooth but if you wear for more than hour you will feel little painthose volume buttons makes noise when you move around wearing themoverall a nice product at this prize considering the sound quality and battery life,positive
"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,5,great product,nice product by boat i previously used iball and motorola pulse escape but both broke down though these headphones by boat doesnt look that durable but they are working good for me not broken yet but yes the material is plastic and shiny like toys otherwise battery backup is superb no need to charge for days for ocassional user good for playing games though mic seems not to carry our sound to other persons but listening quality is good also it connects very easily with mobil,positive
"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,5,worth every penny,i received this product yeaterday and its pretty amazing with all the features long story short if you are trynna order this product and still want to check all the reviews then i dont think of you have ever heard of the boat brand headphones reputation till now trust me and go for the product a huge thanks to the flipkart company for the best price in the market for this product,positive
"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,5,mind-blowing purchase,really excellent product from boat and fast delivery from flipkart sound quality is 100 good and the most important thing is that bass quality is in peaks ive to appreciate boat for battery backup of this device that was simply amazing i personally recommend this device for gamers and music mania persons,positive
"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,5,"great headphone, got it for rs 1599",pros decent sound comfortable for long use light weight good design great battery backup both sound and microphone works well in pc and in mobilescons people near you can hear what you are listening to,positive
"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,4,good quality product,must buy if you love music and want to feel it with beat and bass go for it this is amazing headphone super sound quality no pressure on your ears loved it,positive
"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,3,does the job,nice and premium looking it is on ear headphones rather than over the ear headphones sound is good clarity is acceptable bass is ok overall a good product for the price,positive
"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,5,worth every penny,excellent headphones product that is truly value for money excellent sound quality incredible bass comfortable for long usage as well and charges quickly plus the battery backup is amazing works absolutely bonkers with pc an excellent choice must go for it at thus price range no need to think twice i am a bass lover and it is amazing i can feel the vibration in my head just amazing,positive
"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,5,awesome,really this headphone are awesome in all and having best sound and everything my recommendations is to buy this headphones and enjoy the beats,positive
"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,3,good,the built quality and sturdiness of the headphones is great its battery lasts long as well just the bass quality on these is not that great great sound cancellation due to built and padding worth the money good buy,positive
"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,4,really nice,i really like this product i am using this product from 20 days and this product is amazing in its prize range,positive
"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,4,good choice,good looks crystal clear sound quality longlasting battery everything is just the same what is told liked it very much,positive
"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,5,best in the market!,superb headphones at this price works well in ipad pro11 inch overall awesome value price at 2k extremely awesome bass i use it for playing free fire they work really awesome using it for movies especially lovely headphones excellent quality no pain in ears overall rating 95 on 10,positive
"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,5,must buy!,best headphone at great price rangethe earcups are perfect and very soft that saves us from pain in our earsthe sound quality is too gud and looks sexy with boat logo on the frame battery backup is also amazing bluetooth connectivity is too fast if u r looking for a budget headphone just go for it hit that buy option and and bring home ur musical frnd,positive
"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,5,terrific,superb product very good battery backupbass is good clear sound quality i found only 1problem when you put the songs into full volume its listenable in outside but it not a big problem,positive
"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,5,perfect product!,nice head ph sound quality is very good and feel the bass i love it,positive
"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,5,simply awesome,the best bluetooth headphone i purchased it for rs1399 on big shopping days excellent battery backup and performance and no complaints at all i like it and recommended for all,positive
"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,5,great product,i have been using this headset for atleast 8 months simply too good specially i am impressed with battery backup excellent music quality it pairs very well with my oppo phone i am able to communicate very well using this headset though i have purchased many headset including boat 400 however i find this one simply better than others i have usedonly thing boat can improve in this headset is its look and design so that it matches with professional life,positive
"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,5,perfect product!,very good product charge service has been over one month so much better quality and good sound quality i like very good product,positive
"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,5,great product,it is sooo good and soo good looking i love it sound quality is soo good good base battery backup is good,positive
"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,3,does the job,the audio quality is good and the battery backup is great there is little to no latency on bluetooth so you can even play games with this one the design is a bit flawed it hurts my ear if i wear it for a long time its too tight and presses hard against your ears softer ear cups may have solved it i wanted to give it 4 stars for the excellent battery backup and pretty good sound quality but it hurts my ear way too much to merit a 4 star rating,positive
"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,3,good,it is good product for listening music bass is good sound quality is good battery backup is good but when it comes to gaming it is good product but directional sounds or 3d sounds is ok ok not soo good but its ok,positive
"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,5,just wow!,while u experience the sound quality you will feel awesome quality but the design is like muffler my friends told after three months it will be flexible enough to use,positive
"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,5,great product,superb audio quality clear surround sound with good bass better than jbl headphone worth 7000,positive
"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,5,awesome,great deal for the pricewait for any big sale to buy it at best price talking of sound quality it went beyond expectations and its totally worth it build quality could be better,positive
"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,4,wonderful,bro too much heavy bassquality of bass is extremely high it wld b balanced not tat quality bass and sounds is goodit wld hv improved its sound quality but in this prize range its a good one can buy tat for any purpose,positive
"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,5,excellent,superb quality sound and very very stylish design really love it in short good value of money,positive
"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,4,value-for-money,pros awesome sound quality good base 50nm drivers awesome battery backup best for 1599cons plastic design not good built quality my ears started to pain as i put it for half an hour not suitable for long time music listeners,positive
"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,5,awesome,sound is not good as wierd headphones but built quality and design is good 1star because i bought it in2000 and i think it deserves 1500 so not worth of every penny,negative
"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,5,just wow!,it is very good product which is easy to use and operate its bass is pure and hard which is very useful for sounds its 3d sounds is like realbattery backup is 6 to 8 hourscomfortable in ear packedsounds are osmthe good thing in flipkart is its delivery is so fast in ekart dillip the delivery boy is very sensitive and faster in delivery,positive
"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,4,good choice,wow very good product working is good and some heavy bass songs sound effects is good but right side keys some vibration sound will coming otherwise good product,positive
"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,5,fabulous!,im very happy i got my boat headphone it have amazing sound and clarity bass quallity everything is much better must buy thiss boat rockerz 510,positive
"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,5,just wow!,really nice i am using skullcandy but this is cheap in price but good in quality i got it for 1280rs so nice deal for me took 4 days to reach me battery back is really good,positive
"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,4,really nice,my friends out there dont worry you are getting the best thing for this price range has terrific battery backup sound quality is top notch but is low on punchy bass but its okay considering the price now on to design it is not that portable if you are looking to carry it around in your backpack but it can be easily wrap around your neck and is not at all uncomfortablefirst few days you might fell a little discomfort but later on you will love these from a true budge,positive
"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,5,terrific purchase,i recently purchase boat rockerz 510 head phone is too good punchy bass not dhup dhup like dhumm dhummoverall i can say that the experince is satisfactory go on and purchase it and feel the music like a fly in the sky,positive
"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,5,brilliant,this is my honest review guys i owned boat rockerzs 400 before this and not i switched to rockerzs 510 the headphones r large and are non foldable and the design n style is excellent and has elegant looks pros 1 sound quality is very good 9102 bass is excellent 10103 looks n design is excellent 10104 headphones button controls r very good 5 flipkart delivery 1010 6 after sales services of boat are very good 910 cons 1 the ear cups r soft but still,positive
"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,4,delightful,this product is really good because the sound quality is very smooth but when we play music loud then its is paining in ear and the products very light design is cool but not comfortable its loose on my head but in this prices product is awesome cause the sound quality and the feeling of music well done boat keep it upi am a boat head,positive
"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,5,wonderful,one of the best gadget ever i have bought the battery backup is excellent its work more than one weekit works with aux cable alsoit is good for the bass lovers,positive
"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,5,worth every penny,best in its class superb controllable audio quality deep bass you can even notice the vibrations with bare hands from outside sound clarity is very much acceptable best youll get in this price range boat is basically jbl for those like me who cant afford overrated and overpriced jbl,positive
"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,5,must buy!,really so nice its the new version from aprilpaking is good i reviewd after a week function is best than expectation thanku boat and flipcart dash,positive
"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,5,perfect product!,good build fits well and snugly awesome bass easy control only thing is that the head band is wide and looks cumbersome,positive
"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,5,best in the market!,hey guys i really want to say thats the product is really awesome i mean its the out of my thinking i mean its raelly a good product and i using it from 7 days i got this product on 24th may and from then to now this is i using 1 its bass quality is awesome i mean its really such a bass then others2 its build quality is superb 2 its battery is such interesting because i using it before 7 days when i was charge it fully and that i got this product in 1399 on flipkartso i would,positive
"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,5,best in the market!,awesome product the best headset that i ever had bass is soo good product range is fantastic battery backup is excellent and what more can u expect from a 1500 product,positive
"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,5,simply awesome,the best headphone at the less available price and the bass is too good very very suitable for the funky style too design is awesome awesome bass,positive
"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,5,perfect product!,firstly its bass is best in its segment sound quality is just awesome and headphones are also very comfortable to wear and noise cancellation is also good battery lasts long at last boat is providing a complete package under great price,positive
"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,5,just wow!,awesome product in nice sound base in reasonable price i m totally satisfied by this product you have to buy this headphone because in less budget this headphone is smarter than another,positive
"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,5,awesome,totally worth it,positive
